Ticker;Name;Market Cap;Sector;Industry
STAA;STAAR Surgical Co.;1,707,694,720.00;Healthcare;Medical Instruments & Supplies
STAG;STAG Industrial, Inc.;3,698,368,000.00;Real Estate;REIT—Industrial
STAR;iStar, Inc.;588,497,984.00;Real Estate;REIT—Diversified
STBA;S&T Bancorp, Inc.;991,891,520.00;Financial Services;Banks—Regional
STC;Stewart Information Services Corp.;697,491,456.00;Financial Services;Insurance—Property & Casualty
STFC;State Auto Financial Corp.;1,032,101,312.00;Financial Services;Insurance—Property & Casualty
STIM;Neuronetics, Inc.;41,383,356.00;Healthcare;Diagnostics & Research
STML;Stemline Therapeutics, Inc.;257,416,768.00;Healthcare;Biotechnology
STMP;Stamps.com, Inc.;2,509,493,504.00;Technology;Software—Application
STNG;Scorpio Tankers, Inc.;1,435,911,552.00;Energy;Oil & Gas Midstream
STOK;Stoke Therapeutics, Inc.;715,886,848.00;Healthcare;Biotechnology
STRA;Strategic Education, Inc.;3,190,315,264.00;Consumer Defensive;Education & Training Services
STRL;Sterling Construction Co., Inc.;242,239,312.00;Industrials;Engineering & Construction
STRO;Sutro Biopharma, Inc.;251,086,128.00;Healthcare;Biotechnology
STRS;Stratus Properties, Inc.;123,726,808.00;Real Estate;Real Estate—Diversified
STXB;Spirit of Texas Bancshares, Inc.;175,614,000.00;Financial Services;Banks—Regional
SUM;Summit Materials, Inc.;1,346,498,048.00;Basic Materials;Building Materials
SUPN;Supernus Pharmaceuticals, Inc.;996,569,920.00;Healthcare;Drug Manufacturers—Specialty & Generic
SVMK;SVMK, Inc.;2,075,192,064.00;Technology;Software—Application
SVRA;Savara, Inc.;116,429,552.00;Healthcare;Biotechnology
SWAV;Shockwave Medical, Inc.;1,213,211,520.00;Healthcare;Medical Devices
SWM;Schweitzer-Mauduit International, Inc.;849,656,448.00;Basic Materials;Paper & Paper Products
SWN;Southwestern Energy Co.;1,662,942,208.00;Energy;Oil & Gas E&P
SWX;Southwest Gas Holdings, Inc.;4,215,968,000.00;Utilities;Utilities—Regulated Gas
SXC;SunCoke Energy, Inc.;216,882,960.00;Basic Materials;Coking Coal
SXI;Standex International Corp.;529,862,368.00;Industrials;Specialty Industrial Machinery
SXT;Sensient Technologies Corp.;1,866,823,552.00;Basic Materials;Specialty Chemicals
SYBT;Stock Yards Bancorp, Inc.;684,337,664.00;Financial Services;Banks—Regional
SYBX;Synlogic, Inc.;73,358,240.00;Healthcare;Biotechnology
SYKE;Sykes Enterprises, Inc.;1,117,429,120.00;Technology;Information Technology Services
SYNA;Synaptics, Inc.;2,115,505,152.00;Technology;Semiconductors
SYNH;Syneos Health, Inc.;5,226,799,104.00;Healthcare;Diagnostics & Research
SYNL;Synalloy Corp.;74,366,512.00;Basic Materials;Steel
SYRS;Syros Pharmaceuticals, Inc.;355,489,344.00;Healthcare;Biotechnology
SYX;Systemax, Inc.;687,100,992.00;Industrials;Industrial Distribution
TACO;Del Taco Restaurants, Inc.;164,268,816.00;Consumer Cyclical;Restaurants
TALO;Talos Energy, Inc.;451,584,544.00;Energy;Oil & Gas E&P
TAST;Carrols Restaurant Group, Inc.;160,189,760.00;Consumer Cyclical;Restaurants
TBBK;The Bancorp, Inc. (Delaware);327,757,440.00;Financial Services;Banks—Regional
TBI;TrueBlue, Inc.;522,406,528.00;Industrials;Staffing & Employment Services
TBIO;Translate Bio, Inc.;680,134,208.00;Healthcare;Biotechnology
TBK;Triumph Bancorp, Inc.;550,386,880.00;Financial Services;Banks—Regional
TBNK;Territorial Bancorp, Inc.;246,413,120.00;Financial Services;Banks—Regional
TBPH;Theravance Biopharma, Inc.;1,861,717,888.00;Healthcare;Biotechnology
TCBK;TriCo Bancshares;838,958,272.00;Financial Services;Banks—Regional
TCDA;Tricida, Inc.;1,381,420,544.00;Healthcare;Drug Manufacturers—Specialty & Generic
TCFC;The Community Financial Corp. (Maryland);115,896,280.00;Financial Services;Banks—Regional
TCI;Transcontinental Realty Investors, Inc.;158,489,056.00;Real Estate;REIT—Diversified
TCMD;Tactile Systems Technology, Inc.;1,006,378,560.00;Healthcare;Medical Devices
TCRR;TCR2 Therapeutics, Inc.;242,323,920.00;Healthcare;Biotechnology
TCS;The Container Store Group, Inc.;97,748,840.00;Consumer Cyclical;Specialty Retail
TCX;Tucows, Inc.;539,405,888.00;Technology;Software—Infrastructure
TDOC;Teladoc Health, Inc.;14,105,543,680.00;Healthcare;Health Information Services
TDW;Tidewater, Inc.;226,628,288.00;Energy;Oil & Gas Equipment & Services
TECD;Tech Data Corp.;4,885,344,768.00;Technology;Electronics & Computer Distribution
TELL;Tellurian, Inc.;394,690,336.00;Energy;Oil & Gas E&P
TEN;Tenneco, Inc.;304,713,760.00;Consumer Cyclical;Auto Parts
TENB;Tenable Holdings, Inc.;2,386,071,552.00;Technology;Software—Infrastructure
TERP;TerraForm Power, Inc.;3,694,557,184.00;Utilities;Utilities—Independent Power Producers
TESS;TESSCO Technologies, Inc.;47,995,616.00;Technology;Communication Equipment
TEUM;Pareteum Corp.;68,324,032.00;Communication Services;Telecom Services
TEX;Terex Corp.;867,724,992.00;Industrials;Farm & Heavy Construction Machinery
TG;Tredegar Corp.;507,402,944.00;Basic Materials;Specialty Chemicals
TGH;Textainer Group Holdings Ltd.;396,020,736.00;Industrials;Rental & Leasing Services
TGI;Triumph Group, Inc.;282,567,776.00;Industrials;Aerospace & Defense
TGNA;TEGNA, Inc.;2,253,402,880.00;Communication Services;Broadcasting
TGTX;TG Therapeutics, Inc.;1,458,315,264.00;Healthcare;Biotechnology
TH;Target Hospitality Corp.;158,658,000.00;Energy;Oil & Gas Equipment & Services
THC;Tenet Healthcare Corp.;1,968,976,256.00;Healthcare;Medical Care Facilities
THFF;First Financial Corp. (Indiana);426,367,808.00;Financial Services;Banks—Regional
THOR;Synthorx, Inc.;2,204,820,480.00;;
THR;Thermon Group Holdings, Inc.;442,981,280.00;Industrials;Specialty Industrial Machinery
THRM;Gentherm, Inc.;1,117,164,288.00;Consumer Cyclical;Auto Parts
TILE;Interface, Inc.;466,700,064.00;Consumer Cyclical;Furnishings, Fixtures & Appliances
TIPT;Tiptree, Inc.;184,178,032.00;Financial Services;Insurance—Specialty
TISI;Team, Inc.;162,632,016.00;Industrials;Specialty Business Services
TITN;Titan Machinery, Inc.;191,636,016.00;Industrials;Industrial Distribution
TIVO;TiVo Corp.;842,775,040.00;Technology;Software—Application
TK;Teekay Corp.;389,088,000.00;Energy;Oil & Gas Integrated
TLRA;Telaria, Inc.;288,284,992.00;;
TLRD;Tailored Brands, Inc.;82,055,208.00;Consumer Cyclical;Apparel Retail
TLYS;Tilly's, Inc.;122,184,960.00;Consumer Cyclical;Apparel Retail
TMDX;TransMedics Group, Inc.;363,266,368.00;Healthcare;Medical Devices
TMHC;Taylor Morrison Home Corp.;1,368,565,504.00;Consumer Cyclical;Residential Construction
TMP;Tompkins Financial Corp.;995,341,632.00;Financial Services;Banks—Regional
TMST;TimkenSteel Corp.;102,683,560.00;Basic Materials;Steel
TNAV;TeleNav, Inc.;227,654,880.00;Technology;Software—Application
TNC;Tennant Co.;1,091,383,808.00;Industrials;Specialty Industrial Machinery
TNDM;Tandem Diabetes Care, Inc.;4,396,574,720.00;Healthcare;Medical Devices
TNET;TriNet Group, Inc.;2,970,704,640.00;Industrials;Staffing & Employment Services
TNK;Teekay Tankers Ltd.;764,969,024.00;Energy;Oil & Gas Midstream
TOCA;Tocagen, Inc.;28,566,354.00;Healthcare;Biotechnology
TORC;resTORbio, Inc.;42,284,416.00;Healthcare;Biotechnology
TOWN;TowneBank;1,295,620,992.00;Financial Services;Banks—Regional
TPB;Turning Point Brands, Inc.;397,656,672.00;Consumer Defensive;Tobacco
TPC;Tutor Perini Corp.;315,962,240.00;Industrials;Engineering & Construction
TPCO;Tribune Publishing Co.;269,789,216.00;Communication Services;Publishing
TPH;TRI Pointe Group, Inc.;1,381,630,208.00;Consumer Cyclical;Residential Construction
TPIC;TPI Composites, Inc.;575,556,672.00;Industrials;Specialty Industrial Machinery
TPRE;Third Point Reinsurance Ltd.;710,368,256.00;Financial Services;Insurance—Reinsurance
TPTX;Turning Point Therapeutics, Inc.;1,831,395,328.00;Healthcare;Biotechnology
TR;Tootsie Roll Industries, Inc.;2,315,865,600.00;Consumer Defensive;Confectioners
TRC;Tejon Ranch Co.;343,652,416.00;Industrials;Conglomerates
TREC;Trecora Resources;131,675,176.00;Basic Materials;Specialty Chemicals
TREX;Trex Co., Inc.;4,774,498,816.00;Industrials;Building Products & Equipment
TRHC;Tabula Rasa Healthcare, Inc.;1,394,373,632.00;Healthcare;Health Information Services
TRMK;Trustmark Corp.;1,518,653,312.00;Financial Services;Banks—Regional
TRNO;Terreno Realty Corp.;3,501,902,848.00;Real Estate;REIT—Industrial
TRNS;Transcat, Inc.;195,364,992.00;Industrials;Industrial Distribution
TROX;Tronox Holdings Plc;846,296,192.00;Basic Materials;Chemicals
TRS;TriMas Corp.;995,510,208.00;Industrials;Specialty Industrial Machinery
TRST;TrustCo Bank Corp. NY;522,184,704.00;Financial Services;Banks—Regional
TRTN;Triton International Ltd.;2,058,513,664.00;Industrials;Rental & Leasing Services
TRTX;TPG RE Finance Trust, Inc.;453,677,408.00;Real Estate;REIT—Mortgage
TRUE;TrueCar, Inc.;240,628,064.00;Communication Services;Internet Content & Information
TRUP;Trupanion, Inc.;1,017,653,632.00;Financial Services;Insurance—Specialty
TRWH;Twin River Worldwide Holdings, Inc.;408,586,208.00;Consumer Cyclical;Resorts & Casinos
TRXC;TransEnterix, Inc.;20,643,622.00;Healthcare;Medical Devices
TSBK;Timberland Bancorp, Inc. (Washington);135,442,144.00;Financial Services;Banks—Regional
TSC;TriState Capital Holdings, Inc.;360,722,720.00;Financial Services;Banks—Regional
TSE;Trinseo SA;699,349,120.00;Basic Materials;Specialty Chemicals
TTEC;TTEC Holdings, Inc.;1,659,755,136.00;Technology;Information Technology Services
TTEK;Tetra Tech, Inc.;4,049,335,552.00;Industrials;Engineering & Construction
TTGT;TechTarget, Inc.;578,104,832.00;Communication Services;Internet Content & Information
TTI;TETRA Technologies, Inc.;36,788,308.00;Energy;Oil & Gas Equipment & Services
TTMI;TTM Technologies, Inc.;1,121,025,024.00;Technology;Electronic Components
TTS;Tile Shop Holdings, Inc.;;;
TUP;Tupperware Brands Corp.;99,655,992.00;Consumer Cyclical;Packaging & Containers
TUSK;Mammoth Energy Services, Inc.;34,959,088.00;Energy;Oil & Gas Equipment & Services
TVTY;Tivity Health, Inc.;346,138,080.00;Healthcare;Medical Care Facilities
TWI;Titan International, Inc.;68,812,680.00;Industrials;Farm & Heavy Construction Machinery
TWIN;Twin Disc, Inc.;73,062,696.00;Industrials;Specialty Industrial Machinery
TWNK;Hostess Brands, Inc.;1,521,804,544.00;Consumer Defensive;Packaged Foods
TWST;Twist Bioscience Corp.;1,283,522,816.00;Healthcare;Diagnostics & Research
TXMD;TherapeuticsMD, Inc.;247,088,688.00;Healthcare;Drug Manufacturers—Specialty & Generic
TXRH;Texas Roadhouse, Inc.;3,166,060,544.00;Consumer Cyclical;Restaurants
TYME;Tyme Technologies, Inc.;142,494,400.00;Healthcare;Biotechnology
TYPE;Monotype Imaging Holdings, Inc.;;;
TZOO;Travelzoo Inc.;51,236,116.00;Consumer Cyclical;Travel Services
UBA;Urstadt Biddle Properties, Inc.;429,245,120.00;Real Estate;REIT—Retail
UBFO;United Security Bancshares (California);105,238,176.00;Financial Services;Banks—Regional
UBNK;United Financial Bancorp, Inc.;;;
UBSI;United Bankshares, Inc. (West Virginia);2,609,220,608.00;Financial Services;Banks—Regional
UBX;Unity Biotechnology, Inc.;318,055,488.00;Healthcare;Biotechnology
UCBI;United Community Banks, Inc.;1,406,822,016.00;Financial Services;Banks—Regional
UCFC;United Community Financial Corp.;525,777,824.00;;
UCTT;Ultra Clean Holdings, Inc.;602,719,744.00;Technology;Semiconductor Equipment & Materials
UE;Urban Edge Properties;1,097,591,552.00;Real Estate;REIT—Diversified
UEC;Uranium Energy Corp.;204,121,712.00;Energy;Uranium
UEIC;Universal Electronics, Inc.;536,914,688.00;Technology;Consumer Electronics
UFCS;United Fire Group, Inc.;700,013,760.00;Financial Services;Insurance—Property & Casualty
UFI;Unifi, Inc.;176,171,424.00;Consumer Cyclical;Textile Manufacturing
UFPI;Universal Forest Products, Inc.;2,288,171,008.00;Basic Materials;Lumber & Wood Production
UFPT;UFP Technologies, Inc.;304,986,144.00;Consumer Cyclical;Packaging & Containers
UHT;Universal Health Realty Income Trust;1,290,637,952.00;Real Estate;REIT—Healthcare Facilities
UIHC;United Insurance Holdings Corp.;365,734,592.00;Financial Services;Insurance—Property & Casualty
UIS;Unisys Corp.;726,521,600.00;Technology;Information Technology Services
ULH;Universal Logistics Holdings, Inc.;345,490,912.00;Industrials;Trucking
UMBF;UMB Financial Corp.;2,159,677,440.00;Financial Services;Banks—Regional
UMH;UMH Properties, Inc.;455,707,616.00;Real Estate;REIT—Residential
UNB;Union Bankshares, Inc. (Vermont);105,746,448.00;Financial Services;Banks—Regional
UNF;UniFirst Corp.;2,996,584,192.00;Industrials;Specialty Business Services
UNFI;United Natural Foods, Inc.;640,197,696.00;Consumer Defensive;Food Distribution
UNIT;Uniti Group, Inc.;1,208,739,456.00;Real Estate;REIT—Specialty
UNT;Unit Corp.;14,886,778.00;Energy;Oil & Gas Drilling
UNTY;Unity Bancorp, Inc.;131,466,640.00;Financial Services;Banks—Regional
UPLD;Upland Software, Inc.;692,212,416.00;Technology;Software—Application
UPWK;Upwork, Inc.;878,722,240.00;Industrials;Staffing & Employment Services
URGN;UroGen Pharma Ltd.;489,103,616.00;Healthcare;Biotechnology
USCR;U.S. Concrete, Inc.;259,745,088.00;Basic Materials;Building Materials
USLM;United States Lime & Minerals, Inc.;451,589,440.00;Basic Materials;Building Materials
USNA;USANA Health Sciences, Inc.;1,809,643,136.00;Consumer Defensive;Household & Personal Products
USPH;U.S. Physical Therapy, Inc.;856,153,664.00;Healthcare;Medical Care Facilities
USWS;US Well Services, Inc.;33,937,972.00;Energy;Oil & Gas Midstream
USX;US Xpress Enterprises, Inc.;185,102,464.00;Industrials;Trucking
UTL;UNITIL Corp.;748,004,992.00;Utilities;Utilities—Diversified
UTMD;Utah Medical Products, Inc.;296,570,848.00;Healthcare;Medical Instruments & Supplies
UUUU;Energy Fuels, Inc.;211,498,736.00;Energy;Uranium
UVE;Universal Insurance Holdings, Inc.;570,681,792.00;Financial Services;Insurance—Property & Casualty
UVSP;Univest Financial Corp.;442,865,856.00;Financial Services;Banks—Regional
UVV;Universal Corp.;1,102,766,848.00;Consumer Defensive;Tobacco
VAC;Marriott Vacations Worldwide Corp.;3,093,055,744.00;Consumer Cyclical;Resorts & Casinos
VALU;Value Line, Inc.;288,597,760.00;Financial Services;Financial Data & Stock Exchanges
VAPO;Vapotherm, Inc.;402,276,672.00;Healthcare;Medical Devices
VBIV;VBI Vaccines, Inc.;188,061,120.00;Healthcare;Biotechnology
VBTX;Veritex Holdings, Inc.;692,812,416.00;Financial Services;Banks—Regional
VC;Visteon Corp.;1,397,047,296.00;Consumer Cyclical;Auto Parts
VCEL;Vericel Corp.;597,780,480.00;Healthcare;Biotechnology
VCRA;Vocera Communications, Inc.;590,606,656.00;Technology;Communication Equipment
VCYT;Veracyte, Inc.;1,158,914,048.00;Healthcare;Biotechnology
VEC;Vectrus, Inc.;504,671,776.00;Industrials;Aerospace & Defense
VECO;Veeco Instruments, Inc.;475,251,808.00;Technology;Semiconductor Equipment & Materials
VG;Vonage Holdings Corp.;1,968,858,496.00;Communication Services;Telecom Services
VGR;Vector Group Ltd.;1,498,620,160.00;Consumer Defensive;Tobacco
VHC;VirnetX Holding Corp.;400,235,840.00;Technology;Software—Infrastructure
VHI;Valhi, Inc.;295,270,144.00;Basic Materials;Chemicals
VIAV;Viavi Solutions, Inc.;2,726,195,456.00;Technology;Communication Equipment
VICR;Vicor Corp.;1,911,981,184.00;Technology;Electronic Components
VIVO;Meridian Bioscience, Inc.;450,566,368.00;Healthcare;Diagnostics & Research
VKTX;Viking Therapeutics, Inc.;423,353,696.00;Healthcare;Biotechnology
VLGEA;Village Super Market, Inc.;235,498,976.00;Consumer Defensive;Grocery Stores
VLY;Valley National Bancorp;2,787,886,848.00;Financial Services;Banks—Regional
VNCE;Vince Holding Corp.;59,217,096.00;Consumer Cyclical;Apparel Manufacturing
VNDA;Vanda Pharmaceuticals, Inc.;634,638,400.00;Healthcare;Biotechnology
VPG;Vishay Precision Group, Inc.;281,517,312.00;Technology;Scientific & Technical Instruments
VRA;Vera Bradley, Inc.;143,084,448.00;Consumer Cyclical;Footwear & Accessories
VRAY;ViewRay, Inc.;339,112,000.00;Healthcare;Medical Devices
VRCA;Verrica Pharmaceuticals, Inc.;300,997,056.00;Healthcare;Biotechnology
VREX;Varex Imaging Corp.;908,600,000.00;Healthcare;Medical Devices
VRNS;Varonis Systems, Inc.;2,032,946,048.00;Technology;Software—Infrastructure
VRNT;Verint Systems, Inc.;2,674,020,864.00;Technology;Software—Infrastructure
VRRM;Verra Mobility Corp.;1,188,443,520.00;Industrials;Security & Protection Services
VRS;Verso Corp.;443,658,880.00;Basic Materials;Paper & Paper Products
VRTS;Virtus Investment Partners, Inc.;568,498,432.00;Financial Services;Asset Management
VRTU;Virtusa Corp.;906,690,240.00;Technology;Information Technology Services
VRTV;Veritiv Corp.;122,737,720.00;Industrials;Business Equipment & Supplies
VSEC;VSE Corp.;195,877,472.00;Industrials;Aerospace & Defense
VSH;Vishay Intertechnology, Inc.;2,176,907,264.00;Technology;Semiconductors
VSLR;Vivint Solar, Inc.;708,942,208.00;Technology;Solar
VSTO;Vista Outdoor, Inc.;541,726,848.00;Consumer Cyclical;Leisure
VVI;Viad Corp.;415,004,032.00;Industrials;Specialty Business Services
VYGR;Voyager Therapeutics, Inc.;400,697,248.00;Healthcare;Biotechnology
WAAS;AquaVenture Holdings Ltd.;864,143,744.00;;
WABC;Westamerica Bancorporation;1,666,821,504.00;Financial Services;Banks—Regional
WAFD;Washington Federal, Inc.;1,922,271,616.00;Financial Services;Banks—Regional
WAIR;Wesco Aircraft Holdings, Inc.;1,104,342,272.00;;
WASH;Washington Trust Bancorp, Inc.;561,361,984.00;Financial Services;Banks—Regional
WATT;Energous Corp.;80,877,168.00;Technology;Scientific & Technical Instruments
WBT;Welbilt, Inc.;556,723,776.00;Industrials;Specialty Industrial Machinery
WD;Walker & Dunlop, Inc.;1,008,502,016.00;Financial Services;Mortgage Finance
WDFC;WD-40 Co.;2,378,301,696.00;Basic Materials;Specialty Chemicals
WDR;Waddell & Reed Financial, Inc.;815,887,040.00;Financial Services;Asset Management
WERN;Werner Enterprises, Inc.;2,749,650,688.00;Industrials;Trucking
WETF;WisdomTree Investments, Inc.;446,627,616.00;Financial Services;Asset Management
WEYS;Weyco Group, Inc.;174,949,280.00;Consumer Cyclical;Footwear & Accessories
WGO;Winnebago Industries, Inc.;1,283,177,984.00;Consumer Cyclical;Recreational Vehicles
WHD;Cactus, Inc.;1,057,689,856.00;Energy;Oil & Gas Equipment & Services
WHG;Westwood Holdings Group, Inc.;200,021,776.00;Financial Services;Capital Markets
WIFI;Boingo Wireless, Inc.;566,926,976.00;Communication Services;Telecom Services
WINA;Winmark Corp.;537,445,120.00;Consumer Cyclical;Specialty Retail
WING;Wingstop, Inc.;3,301,268,480.00;Consumer Cyclical;Restaurants
WIRE;Encore Wire Corp. (Delaware);889,494,144.00;Industrials;Electrical Equipment & Parts
WK;Workiva, Inc.;1,578,548,352.00;Technology;Software—Application
WLDN;Willdan Group, Inc.;239,451,600.00;Industrials;Engineering & Construction
WLFC;Willis Lease Finance Corp.;107,163,152.00;Industrials;Rental & Leasing Services
WLH;William Lyon Homes, Inc.;945,039,360.00;;
WLL;Whiting Petroleum Corp.;114,257,256.00;Energy;Oil & Gas E&P
WMC;Western Asset Mortgage Capital Corp.;132,011,344.00;Real Estate;REIT—Mortgage
WMGI;Wright Medical Group NV;3,717,687,552.00;Healthcare;Medical Devices
WMK;Weis Markets, Inc.;1,297,040,896.00;Consumer Defensive;Grocery Stores
WMS;Advanced Drainage Systems, Inc.;2,462,535,424.00;Industrials;Building Products & Equipment
WNC;Wabash National Corp.;386,046,592.00;Industrials;Farm & Heavy Construction Machinery
WNEB;Western New England Bancorp, Inc.;137,398,160.00;Financial Services;Banks—Regional
WOR;Worthington Industries, Inc.;1,288,141,952.00;Basic Materials;Steel
WOW;WideOpenWest, Inc.;461,292,960.00;Communication Services;Entertainment
WPG;Washington Prime Group, Inc.;126,931,608.00;Real Estate;REIT—Retail
WRE;Washington Real Estate Investment Trust;1,765,279,232.00;Real Estate;REIT—Office
WRLD;World Acceptance Corp.;434,373,280.00;Financial Services;Credit Services
WRTC;Wrap Technologies, Inc.;137,450,064.00;Technology;Scientific & Technical Instruments
WSBC;WesBanco, Inc.;1,520,606,976.00;Financial Services;Banks—Regional
WSBF;Waterstone Financial, Inc.;337,881,472.00;Financial Services;Banks—Regional
WSC;Willscot Corp.;1,172,759,296.00;Industrials;Rental & Leasing Services
WSFS;WSFS Financial Corp.;1,159,312,640.00;Financial Services;Banks—Regional
WSR;Whitestone REIT;221,165,648.00;Real Estate;REIT—Retail
WTBA;West Bancorporation, Inc.;262,568,208.00;Financial Services;Banks—Regional
WTI;W&T Offshore, Inc.;366,922,688.00;Energy;Oil & Gas E&P
WTRE;Watford Holdings Ltd.;248,512,176.00;Financial Services;Insurance—Diversified
WTRH;Waitr Holdings, Inc.;94,329,768.00;Technology;Software—Application
WTS;Watts Water Technologies, Inc.;2,613,481,728.00;Industrials;Specialty Industrial Machinery
WTTR;Select Energy Services, Inc.;399,350,432.00;Energy;Oil & Gas Equipment & Services
WVE;Wave Life Sciences Ltd.;268,701,792.00;Healthcare;Biotechnology
WW;WW International, Inc.;1,399,793,792.00;Consumer Cyclical;Personal Services
WWW;Wolverine World Wide, Inc.;1,426,828,544.00;Consumer Cyclical;Footwear & Accessories
XAN;Exantas Capital Corp.;69,893,416.00;Real Estate;REIT—Mortgage
XBIT;XBiotech, Inc.;389,514,144.00;Healthcare;Biotechnology
XELA;Exela Technologies, Inc.;31,270,044.00;Technology;Software—Application
XENT;Intersect ENT, Inc.;338,480,928.00;Healthcare;Medical Devices
XERS;Xeris Pharmaceuticals, Inc.;66,874,776.00;Healthcare;Biotechnology
XFOR;X4 Pharmaceuticals, Inc.;146,662,608.00;Healthcare;Biotechnology
XHR;Xenia Hotels & Resorts, Inc.;936,733,568.00;Real Estate;REIT—Hotel & Motel
XLRN;Acceleron Pharma, Inc.;5,269,884,416.00;Healthcare;Biotechnology
XNCR;Xencor, Inc.;1,680,414,464.00;Healthcare;Biotechnology
XOG;Extraction Oil & Gas, Inc.;59,427,540.00;Energy;Oil & Gas E&P
XON;Intrexon Corp.;3,235,587,584.00;;
XPER;Xperi Corp.;715,018,240.00;Technology;Semiconductor Equipment & Materials
XXII;22nd Century Group, Inc.;126,484,832.00;Healthcare;Drug Manufacturers—Specialty & Generic
YCBD;cbdMD, Inc.;41,484,296.00;Healthcare;Drug Manufacturers—Specialty & Generic
YELP;Yelp, Inc.;1,429,608,064.00;Communication Services;Internet Content & Information
YETI;YETI Holdings, Inc.;2,101,973,248.00;Consumer Cyclical;Leisure
YEXT;Yext, Inc.;1,363,542,528.00;Technology;Software—Infrastructure
YGYI;Youngevity International, Inc.;49,422,252.00;Consumer Defensive;Packaged Foods
YMAB;Y-mAbs Therapeutics, Inc.;1,384,328,320.00;Healthcare;Biotechnology
YORW;York Water Co.;544,098,048.00;Utilities;Utilities—Regulated Water
YRCW;YRC Worldwide, Inc.;57,498,468.00;Industrials;Trucking
ZAGG;Zagg, Inc.;96,962,864.00;Consumer Cyclical;Specialty Retail
ZEUS;Olympic Steel, Inc.;91,209,336.00;Basic Materials;Steel
ZGNX;Zogenix, Inc.;1,603,220,096.00;Healthcare;Biotechnology
ZIOP;ZIOPHARM Oncology, Inc.;609,179,968.00;Healthcare;Biotechnology
ZIXI;Zix Corp.;300,021,120.00;Technology;Software—Infrastructure
ZUMZ;Zumiez, Inc.;471,479,296.00;Consumer Cyclical;Apparel Retail
ZUO;Zuora, Inc.;1,107,449,984.00;Technology;Software—Infrastructure
ZYNE;Zynerba Pharmaceuticals, Inc.;95,169,408.00;Healthcare;Drug Manufacturers—Specialty & Generic
ZYXI;Zynex, Inc.;500,637,920.00;Healthcare;Medical Devices

